date,country,users,frac
10/8/19,iq,120,68
10/9/19,iq,142,66
10/10/19,iq,139,67
10/11/19,iq,146,68
10/12/19,iq,124,68
10/13/19,iq,108,70
10/14/19,iq,80,71
10/15/19,iq,93,71
10/16/19,iq,87,73
10/17/19,iq,65,70
10/18/19,iq,75,70
10/19/19,iq,69,72
10/20/19,iq,79,63
10/21/19,iq,84,65
10/22/19,iq,67,66
10/23/19,iq,72,65
10/24/19,iq,74,65
10/25/19,iq,44,63
10/26/19,iq,46,63
10/27/19,iq,53,66
10/28/19,iq,60,69
10/29/19,iq,59,66
10/30/19,iq,63,64
10/31/19,iq,59,61
11/1/19,iq,53,61
11/2/19,iq,78,61
11/3/19,iq,80,59
11/4/19,iq,59,57
11/5/19,iq,27,60
11/6/19,iq,19,58
11/7/19,iq,19,57
11/8/19,iq,19,56
11/9/19,iq,29,56
11/10/19,iq,39,54
11/11/19,iq,47,56
11/12/19,iq,56,78
11/13/19,iq,66,63
11/14/19,iq,52,51
11/15/19,iq,66,56
11/16/19,iq,47,85
11/17/19,iq,53,71
11/18/19,iq,51,73
11/19/19,iq,63,62
11/20/19,iq,56,73
11/21/19,iq,52,75
11/22/19,iq,50,74
11/23/19,iq,61,69
11/24/19,iq,63,64
11/25/19,iq,59,63
11/26/19,iq,52,69
11/27/19,iq,52,67
11/28/19,iq,56,65
11/29/19,iq,44,63
11/30/19,iq,46,67
12/1/19,iq,50,64
12/2/19,iq,40,63
12/3/19,iq,41,66
12/4/19,iq,41,64
12/5/19,iq,35,61
12/6/19,iq,43,64
12/7/19,iq,47,61
12/8/19,iq,43,59
12/9/19,iq,41,59
12/10/19,iq,57,59
12/11/19,iq,52,58
12/12/19,iq,46,62
12/13/19,iq,45,63
12/14/19,iq,41,62
12/15/19,iq,46,61
12/16/19,iq,47,61
12/17/19,iq,46,60
12/18/19,iq,40,59
12/19/19,iq,46,57
12/20/19,iq,42,56
12/21/19,iq,43,54
12/22/19,iq,36,56
12/23/19,iq,33,54
12/24/19,iq,40,54
12/25/19,iq,39,57
12/26/19,iq,38,55
12/27/19,iq,45,57
12/28/19,iq,47,54
