#,,,
# The Tor Project,,,
#,,,
# URL: https://metrics.torproject.org/userstats-bridge-country.csv?start=2017-01-01&end=2019-12-31&country=eg,,,
#,,,
date,country,users,frac
11/7/19,eg,822,57
11/8/19,eg,780,56
11/9/19,eg,767,56
11/10/19,eg,811,54
11/11/19,eg,821,56
11/12/19,eg,633,78
11/13/19,eg,714,63
11/14/19,eg,659,51
11/15/19,eg,733,56
11/16/19,eg,504,85
11/17/19,eg,622,71
11/18/19,eg,599,73
11/19/19,eg,592,62
11/20/19,eg,605,73
11/21/19,eg,566,75
11/22/19,eg,577,74
11/23/19,eg,629,69
11/24/19,eg,665,64
11/25/19,eg,647,63
11/26/19,eg,656,69
11/27/19,eg,669,67
11/28/19,eg,674,65
11/29/19,eg,671,63
11/30/19,eg,663,67
12/1/19,eg,655,64
12/2/19,eg,711,63
12/3/19,eg,690,66
12/4/19,eg,694,64
12/5/19,eg,631,61
12/6/19,eg,645,64
12/7/19,eg,697,61
12/8/19,eg,692,59
12/9/19,eg,646,59
12/10/19,eg,679,59
12/11/19,eg,725,58
12/12/19,eg,631,62
12/13/19,eg,610,63
12/14/19,eg,612,62
12/15/19,eg,662,61
12/16/19,eg,754,61
12/17/19,eg,704,60
12/18/19,eg,678,59
12/19/19,eg,703,57
12/20/19,eg,644,56
12/21/19,eg,686,54
12/22/19,eg,726,56
12/23/19,eg,767,54
12/24/19,eg,710,54
12/25/19,eg,748,57
12/26/19,eg,767,55
12/27/19,eg,714,57
12/28/19,eg,742,54
12/29/19,eg,750,55
12/30/19,eg,727,54
12/31/19,eg,729,55
